app.freerouting.autoroute.BatchAutorouterThread	tails_removed	tailsRemoved
app.freerouting.autoroute.BatchFanout	routing_board	routingBoard
app.freerouting.autoroute.BatchFanout	sorted_components	sortedComponents
app.freerouting.autoroute.BatchFanout	board_smd_pin_list	boardSmdPinList
app.freerouting.autoroute.BatchFanout	board_smd_pin_list_with_nets	boardSmdPinListWithNets
app.freerouting.autoroute.BatchFanout	curr_board_component	currBoardComponent
app.freerouting.autoroute.BatchFanout	curr_component	currComponent
app.freerouting.autoroute.BatchFanout	fanout_instance	fanoutInstance
app.freerouting.autoroute.BatchFanout	STAGNATION_PASS_LIMIT	stagnationPASSLIMIT
app.freerouting.autoroute.BatchFanout	routed_count	routedCount
app.freerouting.autoroute.BatchFanout	not_routed_count	notRoutedCount
app.freerouting.autoroute.BatchFanout	insert_error_count	insertErrorCount
app.freerouting.autoroute.BatchFanout	already_connected_count	alreadyConnectedCount
app.freerouting.autoroute.BatchFanout	ripup_costs	ripupCosts
app.freerouting.autoroute.BatchFanout	max_milliseconds	maxMilliseconds
app.freerouting.autoroute.BatchFanout	time_limit	timeLimit
app.freerouting.autoroute.BatchFanout	curr_result	currResult
app.freerouting.autoroute.BatchFanout	board_component	boardComponent
app.freerouting.autoroute.BatchFanout	smd_pin_count	smdPinCount
app.freerouting.autoroute.BatchFanout	smd_pins	smdPins
app.freerouting.autoroute.BatchFanout	gravity_center_of_smd_pins	gravityCenterOfSmdPins
app.freerouting.autoroute.BatchFanout	curr_pin_list	currPinList
app.freerouting.autoroute.BatchFanout	cmp_no	cmpNo
app.freerouting.autoroute.BatchFanout	curr_point	currPoint
app.freerouting.autoroute.BatchFanout	compare_value	compareValue
app.freerouting.autoroute.BatchFanout	board_pin	boardPin
app.freerouting.autoroute.BatchFanout	distance_to_component_center	distanceToComponentCenter
app.freerouting.autoroute.BatchFanout	distance_to_closest_on_net	distanceToClosestOnNet
app.freerouting.autoroute.BatchFanout	surroundings_density	surroundingsDensity
app.freerouting.autoroute.BatchFanout	pin_location	pinLocation
app.freerouting.autoroute.BatchFanout	delta_dist	deltaDist
app.freerouting.autoroute.BatchOptimizer	sorted_route_items	sortedRouteItems
app.freerouting.autoroute.BatchOptimizer	use_increased_ripup_costs	useIncreasedRipupCosts
app.freerouting.autoroute.BatchOptimizer	min_cumulative_trace_length	minCumulativeTraceLength
app.freerouting.autoroute.BatchOptimizer	with_preferred_directions	withPreferredDirections
app.freerouting.autoroute.BatchOptimizer	route_improved	routeImproved
app.freerouting.autoroute.BatchOptimizer	curr_item	currItem
app.freerouting.autoroute.BatchOptimizer	routeoptimizer_pass_duration	routeoptimizerPassDuration
app.freerouting.autoroute.BatchOptimizer	ripped_items	rippedItems
app.freerouting.autoroute.BatchOptimizer	curr_contact_list	currContactList
app.freerouting.autoroute.BatchOptimizer	ripped_connections	rippedConnections
app.freerouting.autoroute.BatchOptimizer	ripup_costs	ripupCosts
app.freerouting.autoroute.BatchOptimizer	min_item_coor	minItemCoor
app.freerouting.autoroute.BatchOptimizer	min_item_layer	minItemLayer
app.freerouting.autoroute.BatchOptimizer	curr_min_coor	currMinCoor
app.freerouting.autoroute.BatchOptimizer	curr_min_layer	currMinLayer
app.freerouting.autoroute.BatchOptimizer	curr_via_center	currViaCenter
app.freerouting.autoroute.BatchOptimizer	curr_via_min_layer	currViaMinLayer
app.freerouting.autoroute.BatchOptimizer	first_corner	firstCorner
app.freerouting.autoroute.BatchOptimizer	last_corner	lastCorner
app.freerouting.autoroute.BatchOptimizer	compare_corner	compareCorner
app.freerouting.autoroute.BatchOptimizer	curr_trace_layer	currTraceLayer
app.freerouting.autoroute.BatchOptimizer	is_connected_to_via	isConnectedToVia
app.freerouting.autoroute.BatchOptimizer	trace_contacts	traceContacts
app.freerouting.autoroute.BatchOptimizerMultiThreaded	board_update_strategy	boardUpdateStrategy
app.freerouting.autoroute.BatchOptimizerMultiThreaded	item_selection_strategy	itemSelectionStrategy
app.freerouting.autoroute.BatchOptimizerMultiThreaded	thread_pool_size	threadPoolSize
app.freerouting.autoroute.BatchOptimizerMultiThreaded	item_ids	itemIds
app.freerouting.autoroute.BatchOptimizerMultiThreaded	hybrid_list	hybridList
app.freerouting.autoroute.BatchOptimizerMultiThreaded	best_route_result	bestRouteResult
app.freerouting.autoroute.BatchOptimizerMultiThreaded	winning_candidate	winningCandidate
app.freerouting.autoroute.BatchOptimizerMultiThreaded	num_tasks_finished	numTasksFinished
app.freerouting.autoroute.BatchOptimizerMultiThreaded	update_count	updateCount
app.freerouting.autoroute.BatchOptimizerMultiThreaded	task_completion_signal	taskCompletionSignal
app.freerouting.autoroute.BatchOptimizerMultiThreaded	hybrid_index	hybridIndex
app.freerouting.autoroute.BatchOptimizerMultiThreaded	num_optimal	numOptimal
app.freerouting.autoroute.BatchOptimizerMultiThreaded	num_prioritized	numPrioritized
app.freerouting.autoroute.BatchOptimizerMultiThreaded	new_item_ids	newItemIds
app.freerouting.autoroute.BatchOptimizerMultiThreaded	item_id	itemId
app.freerouting.autoroute.BatchOptimizerMultiThreaded	route_improved	routeImproved
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	id_no	idNo
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	tree_entries	treeEntries
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	target_doors	targetDoors
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	room_is_net_dependent	roomIsNetDependent
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	curr_connection_shape	currConnectionShape
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	curr_item	currItem
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	new_target_door	newTargetDoor
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	draw_color	drawColor
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	layer_visibility	layerVisibility
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	overlapping_objects	overlappingObjects
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	net_no_arr	netNoArr
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	curr_object	currObject
app.freerouting.autoroute.CompleteFreeSpaceExpansionRoom	curr_shape	currShape
app.freerouting.autoroute.Connection	start_point	startPoint
app.freerouting.autoroute.Connection	start_layer	startLayer
app.freerouting.autoroute.Connection	end_point	endPoint
app.freerouting.autoroute.Connection	end_layer	endLayer
app.freerouting.autoroute.Connection	item_list	itemList
app.freerouting.autoroute.Connection	precalculated_connection	precalculatedConnection
app.freerouting.autoroute.Connection	connection_items	connectionItems
app.freerouting.autoroute.Connection	prev_contact_point	prevContactPoint
app.freerouting.autoroute.Connection	prev_contact_layer	prevContactLayer
app.freerouting.autoroute.Connection	fork_found	forkFound
app.freerouting.autoroute.Connection	check_contacts	checkContacts
app.freerouting.autoroute.Connection	curr_item_contacts	currItemContacts
app.freerouting.autoroute.Connection	next_contact_point	nextContactPoint
app.freerouting.autoroute.Connection	next_contact_layer	nextContactLayer
app.freerouting.autoroute.Connection	next_contact	nextContact
app.freerouting.autoroute.Connection	tmp_contact_layer	tmpContactLayer
app.freerouting.autoroute.Connection	tmp_contact_point	tmpContactPoint
app.freerouting.autoroute.Connection	min_trace_length	minTraceLength
app.freerouting.autoroute.DestinationDistance	trace_costs	traceCosts
