relative_path,board,tier,run_at,optimizer_cpu_seconds,optimizer_passes,score_before,score_after,delta,dL_before,dV_before,dB_before,dL_after,dV_after,dB_after,D,incomplete_after,drc_after,Lmin,Vmin,Bmin
PCBench/kitspace_esp8266-12-breakout/unrouted.dsn,kitspace_esp8266-12-breakout,A,2026-09-09T06:26:33.247949+00:00,17.19,1,0.0,0.0,0.0,249.29,580.65,540.32,244.55,516.13,548.39,124.0,0.0,0.0,583.35,0,39
PCBench/kitspace_push-on-hold-off/unrouted.dsn,kitspace_push-on-hold-off,A,2026-09-09T06:27:06.844779+00:00,16.13,1,0.0,0.0,0.0,976.67,382.98,446.81,890.06,297.87,308.51,94.0,0.0,0.0,172.55,2,32
PCBench/rotorcontrol_nanomount/unrouted.dsn,rotorcontrol_nanomount,A,2026-09-09T06:30:11.802221+00:00,1.5,1,0.0,0.0,0.0,916.44,0.0,258.93,915.72,0.0,258.93,112.0,0.0,0.0,389.13,0,17
PCBench/sb-serial-usb_ch340/unrouted.dsn,sb-serial-usb_ch340,A,2026-09-09T06:31:18.086797+00:00,34.0,1,0.0,0.0,0.0,324.56,410.26,365.38,346.77,358.97,371.79,156.0,0.0,0.0,445.81,0,49
PCBench/spisolator_spisolator/unrouted.dsn,spisolator_spisolator,A,2026-09-09T06:31:59.925288+00:00,23.88,2,0.0,0.0,0.0,571.84,500.0,409.09,571.84,500.0,409.09,88.0,0.0,0.0,210.12,0,22
PCBench/z2amiller_sensorboard/unrouted.dsn,z2amiller_sensorboard,A,2026-09-09T06:33:13.562751+00:00,53.98,1,0.0,0.0,0.0,593.97,538.46,294.87,576.28,487.18,294.87,156.0,0.0,0.0,364.04,0,49
PCBench/ESP-Breakout_ESP-Breakout/unrouted.dsn,ESP-Breakout_ESP-Breakout,A,2026-09-09T06:22:24.246538+00:00,21.97,1,0.0,9.19,9.19,781.36,131.58,157.89,727.66,105.26,157.89,152.0,0.0,0.0,286.77,13,43
PCBench/Blink-Eras_Blink Eras/unrouted.dsn,Blink-Eras_Blink Eras,B,2026-09-08T21:28:14.892496+00:00,18.94,1,0.0,9.67,9.67,258.71,526.32,245.61,279.8,456.14,254.39,114.0,0.0,6.0,209.15,0,26
PCBench/4-port-usb-hub_4port-usb-hub/unrouted.dsn,4-port-usb-hub_4port-usb-hub,B,2026-09-09T05:30:57.401016+00:00,157.41,1,0.0,10.82,10.82,343.27,291.39,390.73,320.31,278.15,390.73,302.0,0.0,0.0,1082.32,2,83
PCBench/audprog_audprog_v2/unrouted.dsn,audprog_audprog_v2,B,2026-09-09T05:56:38.589906+00:00,65.77,1,0.0,16.68,16.68,232.73,378.79,412.88,218.17,363.64,401.52,264.0,0.0,0.0,702.18,0,73
PCBench/bee-light-measurement-matrix_bee-light-measurement-matrix/unrouted.dsn,bee-light-measurement-matrix_bee-light-measurement-matrix,B,2026-09-09T06:09:49.897667+00:00,9.41,1,22.12,22.12,0.0,0.0,150.44,827.43,0.0,150.44,827.43,452.0,1.0,0.0,2322.83,0,96
PCBench/1Bitsy_1bitsy/unrouted.dsn,1Bitsy_1bitsy,B,2026-09-09T06:44:49.618560+00:00,45.3,1,37.53,37.53,0.0,375.03,264.57,322.87,375.03,264.57,322.87,892.0,0.0,45.0,942.78,12,140
PCBench/usb2serial-CH340G_USB2TTL-CH340G/unrouted.dsn,usb2serial-CH340G_USB2TTL-CH340G,A,2026-09-09T06:33:05.334133+00:00,28.92,1,0.0,42.38,42.38,384.51,454.55,166.67,374.29,424.24,159.09,132.0,0.0,0.0,229.29,0,37
PCBench/basic_esp_board_basic_esp_board/unrouted.dsn,basic_esp_board_basic_esp_board,B,2026-09-09T06:06:37.987259+00:00,59.78,1,24.39,44.72,20.33,0.0,471.54,504.07,0.0,455.28,500.0,246.0,0.0,0.0,1278.03,0,69
PCBench/Biscay_Blueeye_sipm/unrouted.dsn,Biscay_Blueeye_sipm,C,2026-09-08T21:30:59.870603+00:00,63.16,1,46.14,46.14,0.0,326.01,253.16,374.68,326.01,253.16,374.68,790.0,4.0,0.0,1840.53,20,231
PCBench/Camera-Modules_LG-G2-G3-13M-Breakout/unrouted.dsn,Camera-Modules_LG-G2-G3-13M-Breakout,A,2026-09-09T06:21:26.494945+00:00,21.98,1,0.0,47.59,47.59,248.84,349.21,587.3,31.77,317.46,603.17,126.0,0.0,0.0,794.25,0,28
PCBench/filament_extruder_sensor/unrouted.dsn,filament_extruder_sensor,A,2026-09-09T06:23:07.906866+00:00,3.48,1,118.39,56.96,-61.44,145.49,166.67,569.44,262.49,111.11,569.44,72.0,0.0,0.0,352.42,0,14
PCBench/RoBoC_CameraAdaptor/unrouted.dsn,RoBoC_CameraAdaptor,A,2026-09-09T06:29:58.709133+00:00,12.45,2,0.0,57.69,57.69,0.0,192.31,846.15,0.0,115.38,826.92,104.0,0.0,0.0,772.39,0,25
PCBench/MAVRIC_Hardware_ArduinoPracticeBoard/unrouted.dsn,MAVRIC_Hardware_ArduinoPracticeBoard,A,2026-09-09T06:27:54.338771+00:00,26.91,1,37.04,74.07,37.04,0.0,444.44,518.52,0.0,419.75,506.17,162.0,0.0,0.0,735.21,0,46
PCBench/kicad-projects_BatCharge/unrouted.dsn,kicad-projects_BatCharge,A,2026-09-09T06:24:59.507545+00:00,9.22,2,77.34,77.34,0.0,180.23,363.64,378.79,180.23,363.64,378.79,66.0,0.0,0.0,119.04,0,16
PCBench/Blink-Eras_AVR_ISP_Pogo/unrouted.dsn,Blink-Eras_AVR_ISP_Pogo,A,2026-09-09T06:19:53.689393+00:00,0.23,1,78.85,78.85,0.0,212.82,0.0,708.33,212.82,0.0,708.33,24.0,0.0,0.0,91.44,0,0
PCBench/arf154_arf154/unrouted.dsn,arf154_arf154,B,2026-09-09T06:47:32.999763+00:00,167.94,1,201.19,87.8,-113.39,325.02,226.42,247.38,459.37,209.64,243.19,477.0,0.0,122.0,581.72,5,74
PCBench/sms-cart-32k_cart/unrouted.dsn,sms-cart-32k_cart,A,2026-09-09T06:31:56.347318+00:00,6.31,1,47.62,95.24,47.62,0.0,428.57,523.81,0.0,404.76,500.0,168.0,0.0,0.0,1016.43,0,32
PCBench/SMDBreakouts_smd_breakout/unrouted.dsn,SMDBreakouts_smd_breakout,A,2026-09-09T06:31:08.078068+00:00,30.11,1,155.52,112.36,-43.15,394.48,300.0,150.0,487.64,250.0,150.0,160.0,0.0,0.0,217.55,0,54
PCBench/SMDBreakouts_smd_breakout_quad/unrouted.dsn,SMDBreakouts_smd_breakout_quad,A,2026-09-09T06:31:54.391630+00:00,23.66,1,155.52,112.36,-43.15,394.48,300.0,150.0,487.64,250.0,150.0,160.0,0.0,0.0,217.55,0,54
PCBench/WordClock_v2.0_WordClock_v2/unrouted.dsn,WordClock_v2.0_WordClock_v2,A,2026-09-09T06:32:53.128827+00:00,31.14,1,52.02,117.61,65.58,170.8,652.17,125.0,154.13,608.7,119.57,184.0,0.0,0.0,520.69,0,40
PCBench/hardware-designs_cc430-debug-board/unrouted.dsn,hardware-designs_cc430-debug-board,A,2026-09-09T06:24:16.917309+00:00,38.25,2,101.09,119.2,18.11,20.27,291.26,587.38,36.14,252.43,592.23,206.0,0.0,0.0,970.42,0,46
PCBench/Biscay_Blueeye_mcu/unrouted.dsn,Biscay_Blueeye_mcu,A,2026-09-09T06:20:54.421656+00:00,23.88,1,88.64,126.48,37.84,111.36,140.0,660.0,108.52,120.0,645.0,200.0,0.0,0.0,1133.67,0,40
PCBench/16x12-bits-I2C_I2C_Servo/unrouted.dsn,16x12-bits-I2C_I2C_Servo,B,2026-09-09T05:30:15.068636+00:00,103.41,1,108.02,135.8,27.78,0.0,567.9,324.07,0.0,543.21,320.99,324.0,0.0,0.0,1064.56,0,58
PCBench/RASPMINI_RASPmini/unrouted.dsn,RASPMINI_RASPmini,A,2026-09-09T06:30:20.999174+00:00,35.03,2,108.7,135.87,27.17,0.0,173.91,717.39,0.0,152.17,711.96,184.0,0.0,0.0,1216.91,0,33
PCBench/AnalogThermometer_AnalogThermometer/unrouted.dsn,AnalogThermometer_AnalogThermometer,A,2026-09-09T06:19:26.365973+00:00,5.73,1,172.99,140.01,-32.98,487.01,80.0,260.0,559.99,40.0,260.0,100.0,0.0,0.0,183.19,0,29
PCBench/ottawa-badges-2016_ottawa-badge-tagger-2016/unrouted.dsn,ottawa-badges-2016_ottawa-badge-tagger-2016,A,2026-09-09T06:28:43.325253+00:00,14.38,2,48.78,147.29,98.51,0.0,634.15,317.07,23.44,487.8,341.46,82.0,0.0,0.0,291.17,0,24
PCBench/autohat-board_usd-adapter/unrouted.dsn,autohat-board_usd-adapter,B,2026-09-09T05:55:58.895440+00:00,0.13,1,156.25,156.25,0.0,0.0,500.0,343.75,0.0,500.0,343.75,32.0,2.0,0.0,268.88,0,8
PCBench/kitspace_filaSens/unrouted.dsn,kitspace_filaSens,A,2026-09-09T06:26:26.653746+00:00,29.48,2,164.18,164.18,0.0,110.33,392.16,333.33,110.33,392.16,333.33,102.0,0.0,0.0,389.87,0,29
PCBench/espeverywhere__autosave-espeverywhere_breakout/unrouted.dsn,espeverywhere__autosave-espeverywhere_breakout,A,2026-09-09T06:22:55.741532+00:00,0.64,1,55.56,166.67,111.11,0.0,777.78,166.67,0.0,666.67,166.67,36.0,0.0,0.0,151.94,0,8
PCBench/8088_sbc2_pcb_8088_sbc2/unrouted.dsn,8088_sbc2_pcb_8088_sbc2,C,2026-09-09T06:46:22.301787+00:00,24.84,1,177.48,177.48,0.0,0.0,247.46,575.05,0.0,247.46,575.05,986.0,1.0,2.0,9264.21,0,178
PCBench/autohat-board_autohat-rig/unrouted.dsn,autohat-board_autohat-rig,B,2026-09-09T06:00:44.556974+00:00,342.75,1,193.75,193.75,0.0,121.24,346.6,338.41,121.24,346.6,338.41,854.0,0.0,8.0,3067.91,0,201
PCBench/hm-mod-rpi-rtc_hm-mod-rpi-rtc/unrouted.dsn,hm-mod-rpi-rtc_hm-mod-rpi-rtc,A,2026-09-09T06:25:01.879627+00:00,31.34,2,195.19,195.19,0.0,349.59,149.25,305.97,349.59,149.25,305.97,134.0,0.0,0.0,316.67,1,32
PCBench/CubeSAT-Reaction-Wheel__autosave-GPIO to motor/unrouted.dsn,CubeSAT-Reaction-Wheel__autosave-GPIO to motor,A,2026-09-09T06:21:30.500218+00:00,5.5,1,181.03,198.28,17.24,0.0,103.45,715.52,0.0,103.45,698.28,116.0,0.0,0.0,702.31,0,21
PCBench/navelino-leaf_navelino-leaf/unrouted.dsn,navelino-leaf_navelino-leaf,A,2026-09-09T06:27:46.129676+00:00,16.77,2,212.5,212.5,0.0,0.0,550.0,237.5,0.0,550.0,237.5,80.0,0.0,0.0,313.16,0,28
PCBench/esp-leipa_esp-12/unrouted.dsn,esp-leipa_esp-12,A,2026-09-09T06:22:43.835489+00:00,6.38,1,161.44,215.43,53.99,128.56,360.0,350.0,114.57,320.0,350.0,100.0,0.0,0.0,395.31,0,22
PCBench/Phased-Array-Microphone-using-FPGA_SateliteMicrophone/unrouted.dsn,Phased-Array-Microphone-using-FPGA_SateliteMicrophone,A,2026-09-09T06:28:48.548380+00:00,27.69,2,117.83,216.72,98.88,257.17,363.64,261.36,237.83,272.73,272.73,88.0,0.0,0.0,211.77,0,30
PCBench/bldc-gimbal-1d_r1_gimbal-board/unrouted.dsn,bldc-gimbal-1d_r1_gimbal-board,B,2026-09-08T21:27:25.208466+00:00,111.94,1,181.56,217.34,35.78,19.99,496.12,302.33,15.22,465.12,302.33,258.0,0.0,0.0,917.61,1,70
PCBench/Practicas-Curso-Kicad_Salguero_Federico2/unrouted.dsn,Practicas-Curso-Kicad_Salguero_Federico2,A,2026-09-09T06:29:59.033341+00:00,25.67,1,96.0,221.98,125.98,217.83,297.87,388.3,134.4,255.32,388.3,188.0,0.0,0.0,492.96,0,32
PCBench/blink-errr_blink-errr/unrouted.dsn,blink-errr_blink-errr,A,2026-09-09T06:20:06.556615+00:00,2.67,1,62.5,226.32,163.82,0.0,500.0,437.5,44.51,333.33,395.83,48.0,0.0,0.0,158.05,1,13
PCBench/ADC-DAC-16bit_ADC-DAC-16bit/unrouted.dsn,ADC-DAC-16bit_ADC-DAC-16bit,A,2026-09-09T06:20:14.030612+00:00,20.63,1,211.02,242.72,31.69,225.15,212.77,351.06,267.92,170.21,319.15,94.0,0.0,0.0,207.84,1,32
PCBench/BirdAttractor_BirdAttractor_RevC/unrouted.dsn,BirdAttractor_BirdAttractor_RevC,B,2026-09-08T21:25:04.333174+00:00,328.41,2,244.9,244.9,0.0,0.0,557.82,197.28,0.0,557.82,197.28,294.0,0.0,0.0,1137.24,0,71
PCBench/Raspberry-Pi-Soft-Power-Controller_Switching Supply TPS563208 MCI/unrouted.dsn,Raspberry-Pi-Soft-Power-Controller_Switching Supply TPS563208 MCI,A,2026-09-09T06:30:00.329373+00:00,3.98,2,250.0,250.0,0.0,0.0,583.33,166.67,0.0,583.33,166.67,48.0,0.0,0.0,157.7,0,16
PCBench/kicad-projects_ili9341-breakout/unrouted.dsn,kicad-projects_ili9341-breakout,A,2026-09-09T06:25:03.952987+00:00,2.16,1,171.05,250.0,78.95,0.0,526.32,302.63,0.0,473.68,276.32,76.0,0.0,0.0,311.94,0,18
PCBench/ADC-PCM4202-SE_ADC-PCM4202-SE/unrouted.dsn,ADC-PCM4202-SE_ADC-PCM4202-SE,C,2026-09-09T05:53:26.462410+00:00,815.28,1,254.45,254.45,0.0,417.7,177.95,149.9,417.7,177.95,149.9,1034.0,0.0,0.0,2459.89,0,297
PCBench/CAL430FR_CAL430F_watch/unrouted.dsn,CAL430FR_CAL430F_watch,A,2026-09-09T06:21:08.271203+00:00,5.47,1,166.31,261.9,95.59,47.97,428.57,357.14,0.0,380.95,357.14,84.0,0.0,0.0,384.5,0,22
PCBench/mearm-base-pcb_ServoPCB/unrouted.dsn,mearm-base-pcb_ServoPCB,A,2026-09-09T06:27:14.186601+00:00,5.3,1,175.0,275.0,100.0,0.0,300.0,525.0,0.0,200.0,525.0,40.0,0.0,0.0,434.47,0,14
PCBench/nRF24breakoutBoard_nRF24-breakout/unrouted.dsn,nRF24breakoutBoard_nRF24-breakout,A,2026-09-09T06:27:40.686126+00:00,0.66,1,277.78,277.78,0.0,0.0,0.0,722.22,0.0,0.0,722.22,36.0,0.0,0.0,110.16,0,10
PCBench/hardware-designs_energy-harvester/unrouted.dsn,hardware-designs_energy-harvester,A,2026-09-09T06:23:50.814500+00:00,7.78,1,151.21,281.51,130.31,235.58,339.62,273.58,190.18,264.15,264.15,106.0,0.0,0.0,252.86,0,26
PCBench/avr_ledprojector_avr_ledprojection/unrouted.dsn,avr_ledprojector_avr_ledprojection,B,2026-09-09T06:03:25.226945+00:00,31.72,1,285.69,285.69,0.0,207.46,363.01,143.84,207.46,363.01,143.84,584.0,2.0,0.0,1077.7,0,106
PCBench/Practicas-Curso-Kicad_Ejercicio2/unrouted.dsn,Practicas-Curso-Kicad_Ejercicio2,A,2026-09-09T06:29:30.225681+00:00,13.48,1,231.77,289.59,57.82,145.89,276.6,345.74,130.62,234.04,345.74,188.0,0.0,0.0,635.03,0,34
PCBench/busblaster-to-swd_busblaster-to-swd/unrouted.dsn,busblaster-to-swd_busblaster-to-swd,A,2026-09-09T06:20:48.024322+00:00,7.72,2,244.88,292.79,47.92,40.84,190.48,523.81,40.54,142.86,523.81,84.0,0.0,0.0,235.68,0,18
PCBench/mechkeys_lfk78-jtag/unrouted.dsn,mechkeys_lfk78-jtag,A,2026-09-09T06:27:09.189533+00:00,0.45,1,293.73,293.73,0.0,256.27,0.0,450.0,256.27,0.0,450.0,40.0,0.0,0.0,110.49,0,8
PCBench/1-Wire-Wing-pcb_1-Wire_Wing/unrouted.dsn,1-Wire-Wing-pcb_1-Wire_Wing,B,2026-09-09T06:40:37.215985+00:00,63.23,2,191.5,295.82,104.32,61.37,413.79,333.33,112.23,275.86,316.09,174.0,0.0,0.0,465.92,0,42
PCBench/kicad-workshop_fancyboard/unrouted.dsn,kicad-workshop_fancyboard,A,2026-09-09T06:26:05.154877+00:00,40.88,1,285.02,304.83,19.8,205.07,277.23,232.67,205.07,257.43,232.67,202.0,0.0,0.0,501.94,0,44
PCBench/bikedar_bikedar/unrouted.dsn,bikedar_bikedar,B,2026-09-08T21:25:01.791745+00:00,415.0,1,208.73,305.14,96.4,486.62,142.08,162.57,421.64,131.15,142.08,732.0,0.0,6.0,649.55,0,88
PCBench/MAVRIC_Hardware_SoilBoard/unrouted.dsn,MAVRIC_Hardware_SoilBoard,A,2026-09-09T06:27:15.593076+00:00,12.55,1,213.46,318.87,105.4,10.68,482.76,293.1,0.1,413.79,267.24,116.0,0.0,0.0,357.37,0,31
PCBench/freeUSBi_USBi_Programmer/unrouted.dsn,freeUSBi_USBi_Programmer,A,2026-09-09T06:23:24.764662+00:00,15.23,2,301.14,335.23,34.09,0.0,68.18,630.68,0.0,45.45,619.32,176.0,0.0,0.0,571.1,0,37
PCBench/NightClock_ESPBoard/unrouted.dsn,NightClock_ESPBoard,A,2026-09-09T06:28:11.109109+00:00,19.59,1,250.14,335.56,85.42,338.75,222.22,188.89,286.66,200.0,177.78,180.0,0.0,0.0,546.98,0,38
PCBench/BITxo_BITxo/unrouted.dsn,BITxo_BITxo,B,2026-09-08T21:25:22.249959+00:00,11.44,1,306.96,349.26,42.3,324.62,140.35,228.07,308.63,105.26,236.84,114.0,0.0,2.0,260.49,5,37
PCBench/breakout-boards_50-to-100/unrouted.dsn,breakout-boards_50-to-100,A,2026-09-09T06:20:35.533653+00:00,0.75,1,325.0,350.0,25.0,0.0,400.0,275.0,0.0,400.0,250.0,40.0,0.0,0.0,116.04,0,10
PCBench/SparkSwitch_SparkProtectionSwitch/unrouted.dsn,SparkSwitch_SparkProtectionSwitch,A,2026-09-09T06:31:09.021291+00:00,4.73,1,292.67,361.74,69.08,368.62,258.06,80.65,557.61,0.0,80.65,62.0,0.0,0.0,164.64,0,11
PCBench/gpsclock_clock/unrouted.dsn,gpsclock_clock,A,2026-09-09T06:23:53.955268+00:00,6.2,1,355.26,361.84,6.58,0.0,236.84,407.89,0.0,236.84,401.32,152.0,0.0,0.0,1427.5,0,34
PCBench/Inkjet_InkjetBreakout/unrouted.dsn,Inkjet_InkjetBreakout,A,2026-09-09T06:24:33.195221+00:00,4.69,2,364.2,364.2,0.0,24.69,222.22,388.89,24.69,222.22,388.89,54.0,0.0,0.0,250.88,0,13
PCBench/KosselHotendBoard_KosselHotendPCB/unrouted.dsn,KosselHotendBoard_KosselHotendPCB,A,2026-09-09T06:26:57.169121+00:00,0.95,1,314.81,370.37,55.56,0.0,0.0,685.19,0.0,0.0,629.63,54.0,0.0,0.0,239.29,0,12
PCBench/AVR-ISP_level-shifter_AVR-ISP_level-shifter/unrouted.dsn,AVR-ISP_level-shifter_AVR-ISP_level-shifter,B,2026-09-09T06:01:17.664345+00:00,6.44,1,385.93,385.93,0.0,172.89,94.12,347.06,172.89,94.12,347.06,170.0,1.0,0.0,349.41,0,48
PCBench/BGM111-External-Programmer_BGM111_Programmer/unrouted.dsn,BGM111-External-Programmer_BGM111_Programmer,A,2026-09-09T06:20:07.216083+00:00,6.75,2,387.51,387.51,0.0,247.91,166.67,197.92,247.91,166.67,197.92,96.0,0.0,0.0,132.57,0,6
PCBench/CoreOne-xCORE200-Original_CoreOne/unrouted.dsn,CoreOne-xCORE200-Original_CoreOne,D,2026-09-09T07:18:10.246393+00:00,610.97,1,387.57,387.57,0.0,116.52,259.53,236.39,116.52,259.53,236.39,4408.0,5.0,33.0,7407.85,1,575
PCBench/beer-gauge_sensorboard/unrouted.dsn,beer-gauge_sensorboard,B,2026-09-09T06:08:09.858420+00:00,20.63,1,243.63,392.11,148.47,293.4,333.33,129.63,246.78,222.22,138.89,108.0,0.0,12.0,176.43,0,28
PCBench/teensy-touch_teensy-touch/unrouted.dsn,teensy-touch_teensy-touch,A,2026-09-09T06:32:02.470556+00:00,10.0,2,394.23,394.23,0.0,0.0,192.31,413.46,0.0,192.31,413.46,104.0,0.0,0.0,582.55,0,18
