relative_path,board,tier,run_at,optimizer_cpu_seconds,optimizer_passes,score_before,score_after,delta,dL_before,dV_before,dB_before,dL_after,dV_after,dB_after,D,incomplete_after,drc_after,Lmin,Vmin,Bmin
PCBench/avr-fuser-32_hvpp/unrouted.dsn,avr-fuser-32_hvpp,B,2026-09-09T06:00:53.190694+00:00,28.22,1,793.78,793.78,0.0,0.0,133.64,72.58,0.0,133.64,72.58,434.0,6.0,0.0,1766.77,0,89
PCBench/KiCad-LTC6802-2_main/unrouted.dsn,KiCad-LTC6802-2_main,A,2026-09-09T06:24:59.504030+00:00,11.02,1,772.15,794.3,22.15,0.0,88.61,139.24,0.0,63.29,142.41,158.0,0.0,0.0,489.48,0,27
PCBench/keyboard_converter_adapter_ibm4704_converter_adapter_ibm4704/unrouted.dsn,keyboard_converter_adapter_ibm4704_converter_adapter_ibm4704,A,2026-09-09T06:24:32.526674+00:00,2.28,1,750.0,798.61,48.61,0.0,194.44,55.56,0.0,138.89,62.5,72.0,0.0,0.0,196.04,0,16
PCBench/hardware-designs_nixie-power/unrouted.dsn,hardware-designs_nixie-power,A,2026-09-09T06:24:20.918276+00:00,7.5,1,757.14,799.29,42.15,12.86,200.0,30.0,10.71,160.0,30.0,100.0,0.0,0.0,465.9,0,37
PCBench/SparkSwitch_SparkProtectionSwitch/unrouted.dsn,SparkSwitch_SparkProtectionSwitch,A,2026-09-09T06:31:09.021291+00:00,4.73,1,725.32,800.36,75.04,105.32,129.03,40.32,159.32,0.0,40.32,62.0,0.0,0.0,164.64,0,11
PCBench/96boards-robomezzi_96boards-robomezzi/unrouted.dsn,96boards-robomezzi_96boards-robomezzi,C,2026-09-09T06:54:23.703615+00:00,72.05,1,800.54,800.54,0.0,0.0,125.6,73.86,0.0,125.6,73.86,1672.0,4.0,6.0,2573.85,0,181
PCBench/Thremal-Printer_thermal printer/unrouted.dsn,Thremal-Printer_thermal printer,A,2026-09-09T06:33:08.406712+00:00,47.59,2,801.28,801.28,0.0,0.0,34.19,164.53,0.0,34.19,164.53,234.0,0.0,0.0,1161.74,0,55
PCBench/kika-in-space_DS8500/unrouted.dsn,kika-in-space_DS8500,A,2026-09-09T06:26:06.716382+00:00,31.3,2,804.48,804.48,0.0,81.11,67.8,46.61,81.11,67.8,46.61,118.0,0.0,0.0,211.8,0,31
PCBench/Solare-BQ24210_Solare-BQ24210/unrouted.dsn,Solare-BQ24210_Solare-BQ24210,A,2026-09-09T06:31:47.775396+00:00,15.27,2,805.72,805.72,0.0,44.28,25.0,125.0,44.28,25.0,125.0,80.0,0.0,0.0,116.07,0,18
PCBench/RPi-ATtiny85-Programmer_rpi_attiny85_programmer/unrouted.dsn,RPi-ATtiny85-Programmer_rpi_attiny85_programmer,A,2026-09-09T06:29:55.702394+00:00,1.27,1,807.69,807.69,0.0,0.0,0.0,192.31,0.0,0.0,192.31,52.0,0.0,0.0,230.86,0,13
PCBench/IGN01A_IGN01A/unrouted.dsn,IGN01A_IGN01A,A,2026-09-09T06:25:21.338387+00:00,25.28,1,809.41,809.41,0.0,0.0,158.42,32.18,0.0,158.42,32.18,202.0,0.0,0.0,657.41,0,47
PCBench/boards_shift-register-demo-v2/unrouted.dsn,boards_shift-register-demo-v2,B,2026-09-08T21:31:56.417363+00:00,24.45,1,800.97,810.68,9.71,0.0,0.0,199.03,0.0,0.0,189.32,206.0,0.0,0.0,1216.17,0,47
PCBench/bmw-ibus-bluetooth_bmw_bt_cdcemu_digital/unrouted.dsn,bmw-ibus-bluetooth_bmw_bt_cdcemu_digital,B,2026-09-08T21:31:56.326132+00:00,197.98,1,803.94,813.13,9.19,46.51,50.23,99.32,43.03,45.66,98.17,438.0,0.0,4.0,888.37,4,112
PCBench/kicad_bbb-melzi/unrouted.dsn,kicad_bbb-melzi,A,2026-09-09T06:25:18.119657+00:00,2.34,1,796.16,814.07,17.91,11.54,38.46,153.85,12.86,19.23,153.85,104.0,0.0,0.0,416.95,0,17
PCBench/mini-whip_mini-whip/unrouted.dsn,mini-whip_mini-whip,A,2026-09-09T06:27:25.123050+00:00,6.72,1,734.28,816.42,82.14,2.2,189.19,74.32,1.15,108.11,74.32,74.0,0.0,0.0,226.93,1,22
PCBench/mechkeys_isp/unrouted.dsn,mechkeys_isp,A,2026-09-09T06:27:35.352431+00:00,7.84,1,768.54,816.8,48.26,33.79,162.79,34.88,32.04,116.28,34.88,86.0,0.0,0.0,211.33,0,26
PCBench/Hardware-done-with-kicad_AVRlearn/unrouted.dsn,Hardware-done-with-kicad_AVRlearn,A,2026-09-09T06:23:56.108006+00:00,3.98,1,789.47,820.18,30.7,0.0,140.35,70.18,0.0,105.26,74.56,114.0,0.0,0.0,427.58,0,20
PCBench/Teensy-Hats_Teensy-LCD-LiDAR-Hat/unrouted.dsn,Teensy-Hats_Teensy-LCD-LiDAR-Hat,A,2026-09-09T06:31:59.277291+00:00,10.58,1,804.12,822.16,18.04,0.0,82.47,113.4,0.0,61.86,115.98,194.0,0.0,0.0,778.25,0,41
PCBench/a123-battery-integration_BCM/unrouted.dsn,a123-battery-integration_BCM,B,2026-09-09T06:44:10.579694+00:00,656.16,1,809.68,822.52,12.84,3.29,139.31,47.71,0.0,129.77,47.71,1048.0,0.0,6.0,1566.01,0,136
PCBench/avr-divecomputer_dc/unrouted.dsn,avr-divecomputer_dc,B,2026-09-09T05:58:26.060153+00:00,160.94,1,814.95,822.95,8.01,0.0,85.41,99.64,0.0,78.29,98.75,562.0,0.0,0.0,2319.89,0,104
PCBench/Arduino_Lipo_Storage_Discharger_Lipo_Storage_Discharger/unrouted.dsn,Arduino_Lipo_Storage_Discharger_Lipo_Storage_Discharger,B,2026-09-09T05:49:57.507487+00:00,35.14,1,808.98,826.0,17.02,5.02,56.0,130.0,0.0,48.0,126.0,250.0,0.0,0.0,1036.56,0,53
PCBench/Youyue-858D-plus-MCU-adapter_youyue-858d-plus-mcu-adapter/unrouted.dsn,Youyue-858D-plus-MCU-adapter_youyue-858d-plus-mcu-adapter,A,2026-09-09T06:33:16.107489+00:00,47.38,1,820.16,829.03,8.86,124.84,26.67,28.33,117.64,26.67,26.67,300.0,0.0,0.0,401.57,0,37
PCBench/kitspace_tt_nano_HAT_b1/unrouted.dsn,kitspace_tt_nano_HAT_b1,A,2026-09-09T06:26:41.676642+00:00,6.72,1,833.33,833.33,0.0,0.0,0.0,166.67,0.0,0.0,166.67,168.0,0.0,0.0,520.09,0,28
PCBench/z2amiller_sensorboard_programmer/unrouted.dsn,z2amiller_sensorboard_programmer,A,2026-09-09T06:32:49.243339+00:00,2.52,2,839.29,839.29,0.0,0.0,35.71,125.0,0.0,35.71,125.0,56.0,0.0,0.0,161.97,0,10
PCBench/beast-phat_beast-phat/unrouted.dsn,beast-phat_beast-phat,B,2026-09-09T06:07:32.630270+00:00,34.03,2,793.66,841.07,47.42,75.39,23.81,107.14,33.93,11.9,113.1,168.0,0.0,0.0,327.76,0,35
PCBench/BirdAttractor_BirdAttractor_RevA/unrouted.dsn,BirdAttractor_BirdAttractor_RevA,B,2026-09-09T06:09:16.290739+00:00,3.84,1,797.81,841.64,43.82,25.72,78.43,98.04,11.3,58.82,88.24,102.0,0.0,2.0,360.1,0,23
PCBench/TTNEnschedeMote_ArduinoNanoRN2483/unrouted.dsn,TTNEnschedeMote_ArduinoNanoRN2483,A,2026-09-09T06:32:53.766111+00:00,15.0,1,798.74,844.58,45.84,132.45,36.7,32.11,102.67,18.35,34.4,218.0,0.0,0.0,454.66,0,12
PCBench/esp8266_wi07_3_adapter_esp/unrouted.dsn,esp8266_wi07_3_adapter_esp,A,2026-09-09T06:22:44.971367+00:00,1.91,1,800.04,846.15,46.12,17.27,76.92,105.77,0.0,76.92,76.92,52.0,0.0,0.0,114.64,0,14
PCBench/esp8266-external-temp-sensor_external-temp-sensor/unrouted.dsn,esp8266-external-temp-sensor_external-temp-sensor,A,2026-09-09T06:22:43.783756+00:00,6.27,1,826.61,850.61,24.0,19.89,87.72,65.79,26.58,52.63,70.18,114.0,0.0,0.0,280.61,0,25
PCBench/PowerGloveUHID_sensor_board/unrouted.dsn,PowerGloveUHID_sensor_board,A,2026-09-09T06:29:11.217724+00:00,5.53,2,851.19,851.19,0.0,0.0,23.81,125.0,0.0,23.81,125.0,84.0,0.0,0.0,353.77,0,10
PCBench/kitspace_power_supply/unrouted.dsn,kitspace_power_supply,A,2026-09-09T06:26:27.230154+00:00,2.98,1,851.35,851.35,0.0,0.0,0.0,148.65,0.0,0.0,148.65,74.0,0.0,0.0,322.22,0,18
PCBench/dustbox_Dustbox/unrouted.dsn,dustbox_Dustbox,A,2026-09-09T06:21:39.473464+00:00,1.36,1,851.85,851.85,0.0,0.0,0.0,148.15,0.0,0.0,148.15,54.0,0.0,0.0,284.68,0,10
PCBench/sv650sds_sds_tool/unrouted.dsn,sv650sds_sds_tool,A,2026-09-09T06:31:59.262217+00:00,8.81,1,841.77,854.43,12.66,0.0,63.29,94.94,0.0,50.63,94.94,158.0,0.0,0.0,314.19,0,26
PCBench/Omega2-mini-dock_Omega2 mini-dock/unrouted.dsn,Omega2-mini-dock_Omega2 mini-dock,A,2026-09-09T06:28:25.141901+00:00,26.16,1,840.09,855.86,15.77,0.0,72.07,87.84,0.0,54.05,90.09,222.0,0.0,0.0,619.17,0,62
PCBench/ChirpHardware_chirp/unrouted.dsn,ChirpHardware_chirp,B,2026-09-09T06:49:10.709781+00:00,26.28,1,858.73,858.73,0.0,3.15,92.59,45.52,3.15,92.59,45.52,648.0,1.0,6.0,761.12,0,85
PCBench/autohat-board_inverted-usd-adapter/unrouted.dsn,autohat-board_inverted-usd-adapter,A,2026-09-09T06:19:23.997466+00:00,0.88,2,859.38,859.38,0.0,0.0,62.5,78.12,0.0,62.5,78.12,32.0,0.0,0.0,240.26,0,8
PCBench/ABOVISP_ABOVISP/unrouted.dsn,ABOVISP_ABOVISP,B,2026-09-09T05:34:37.386613+00:00,2.41,1,864.41,864.41,0.0,0.0,67.8,67.8,0.0,67.8,67.8,118.0,1.0,60.0,201.03,0,28
PCBench/arduino_arduino leds/unrouted.dsn,arduino_arduino leds,B,2026-09-09T05:49:18.326604+00:00,11.17,1,864.4,864.92,0.52,4.79,11.63,119.19,4.27,11.63,119.19,172.0,0.0,0.0,749.55,0,43
PCBench/Paperino_HW_Paperino_shield/unrouted.dsn,Paperino_HW_Paperino_shield,A,2026-09-09T06:28:30.970076+00:00,4.16,1,862.5,866.67,4.17,0.0,0.0,137.5,0.0,0.0,133.33,120.0,0.0,0.0,612.06,0,12
PCBench/starsynctrackers_reset_switch/unrouted.dsn,starsynctrackers_reset_switch,A,2026-09-09T06:31:34.968194+00:00,2.05,2,868.42,868.42,0.0,0.0,105.26,26.32,0.0,105.26,26.32,38.0,0.0,0.0,77.16,0,12
PCBench/BeaconBuddy_BeaconBuddy/unrouted.dsn,BeaconBuddy_BeaconBuddy,B,2026-09-08T21:25:00.399335+00:00,38.13,1,870.95,870.95,0.0,35.83,25.42,67.8,35.83,25.42,67.8,472.0,3.0,141.0,440.97,0,111
PCBench/board_armjtag_pmod_compatible_armjtag-pmod/unrouted.dsn,board_armjtag_pmod_compatible_armjtag-pmod,A,2026-09-09T06:20:18.281413+00:00,3.34,1,865.85,871.95,6.1,0.0,0.0,134.15,0.0,0.0,128.05,82.0,0.0,0.0,287.02,0,14
PCBench/6N137-TTL-Serial-Optoisolator_6N137-TTL-Serial-Optoisolator/unrouted.dsn,6N137-TTL-Serial-Optoisolator_6N137-TTL-Serial-Optoisolator,B,2026-09-09T05:30:47.084615+00:00,4.7,1,875.0,875.0,0.0,0.0,0.0,125.0,0.0,0.0,125.0,92.0,0.0,4.0,281.3,0,20
PCBench/Arduino-Theremin_arduino-theremin-v1/unrouted.dsn,Arduino-Theremin_arduino-theremin-v1,B,2026-09-09T05:48:42.607409+00:00,0.86,1,875.0,875.0,0.0,0.0,45.45,79.55,0.0,45.45,79.55,132.0,1.0,0.0,722.05,0,25
PCBench/photon_Sprinkler_sprinkler/unrouted.dsn,photon_Sprinkler_sprinkler,A,2026-09-09T06:28:51.591148+00:00,14.2,2,852.94,878.68,25.74,0.0,73.53,73.53,0.0,44.12,77.21,136.0,0.0,0.0,796.01,0,33
PCBench/apa102lantern_apa102-lantern-esp8266/unrouted.dsn,apa102lantern_apa102-lantern-esp8266,B,2026-09-09T05:47:45.989767+00:00,48.03,2,880.68,880.68,0.0,0.0,34.09,85.23,0.0,34.09,85.23,176.0,0.0,0.0,561.37,0,52
PCBench/battmanpi_battmanpi/unrouted.dsn,battmanpi_battmanpi,B,2026-09-09T06:07:26.472747+00:00,6.98,1,882.11,882.11,0.0,0.0,4.07,113.82,0.0,4.07,113.82,492.0,1.0,12.0,1379.47,0,77
PCBench/opentilt_opentilt1/unrouted.dsn,opentilt_opentilt1,A,2026-09-09T06:28:08.262641+00:00,4.56,2,856.57,885.7,29.13,22.34,31.25,89.84,8.83,15.62,89.84,128.0,0.0,0.0,607.06,0,14
PCBench/ATtiny461Breakout_ATTiny461DevBoard/unrouted.dsn,ATtiny461Breakout_ATTiny461DevBoard,B,2026-09-09T05:55:24.219817+00:00,2.58,1,887.98,887.98,0.0,12.89,51.72,47.41,12.89,51.72,47.41,116.0,1.0,0.0,292.58,0,36
PCBench/eBUS-Adapter_Henning/unrouted.dsn,eBUS-Adapter_Henning,A,2026-09-09T06:22:09.095449+00:00,5.64,1,888.06,888.06,0.0,0.0,0.0,111.94,0.0,0.0,111.94,134.0,0.0,0.0,462.96,0,33
PCBench/ponyser-pcb_Ponyser/unrouted.dsn,ponyser-pcb_Ponyser,A,2026-09-09T06:28:48.967363+00:00,2.38,1,845.27,888.93,43.66,52.17,51.28,51.28,34.15,25.64,51.28,78.0,0.0,0.0,105.43,0,18
PCBench/kitspace_12V5A_breakout/unrouted.dsn,kitspace_12V5A_breakout,A,2026-09-09T06:25:24.231235+00:00,1.69,1,890.0,890.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,50.0,0.0,0.0,222.96,0,5
PCBench/badge2016_Badge_init/unrouted.dsn,badge2016_Badge_init,D,2026-09-09T06:04:13.654041+00:00,50.25,1,890.96,891.23,0.27,97.44,5.99,5.61,97.16,5.99,5.61,1336.0,0.0,17.0,403.13,0,13
PCBench/fingerprint-with-esp32_quet van tay/unrouted.dsn,fingerprint-with-esp32_quet van tay,A,2026-09-09T06:23:24.767169+00:00,5.81,2,864.75,893.44,28.69,0.0,81.97,53.28,0.0,49.18,57.38,122.0,0.0,0.0,532.64,0,15
PCBench/PixyWirelessShield_Shield PIXY/unrouted.dsn,PixyWirelessShield_Shield PIXY,A,2026-09-09T06:29:05.949769+00:00,0.59,2,894.23,894.23,0.0,0.0,38.46,67.31,0.0,38.46,67.31,52.0,0.0,0.0,161.39,0,5
PCBench/pi_plant_MCP3002/unrouted.dsn,pi_plant_MCP3002,A,2026-09-09T06:28:47.318881+00:00,1.61,1,868.42,894.74,26.32,0.0,0.0,131.58,0.0,0.0,105.26,76.0,0.0,0.0,234.96,0,13
PCBench/RPi-PWM-Fan-interface_RPi PWM Fan interface/unrouted.dsn,RPi-PWM-Fan-interface_RPi PWM Fan interface,A,2026-09-09T06:30:09.070435+00:00,0.69,1,870.91,896.39,25.48,38.18,0.0,90.91,24.07,0.0,79.55,44.0,0.0,0.0,62.33,0,9
PCBench/temp_logger_esp8266_temp_logger/unrouted.dsn,temp_logger_esp8266_temp_logger,A,2026-09-09T06:32:01.586268+00:00,2.33,1,896.74,896.74,0.0,0.0,0.0,103.26,0.0,0.0,103.26,92.0,0.0,0.0,306.2,0,22
PCBench/analogevse_AnalogEVSE/unrouted.dsn,analogevse_AnalogEVSE,B,2026-09-09T05:43:38.411312+00:00,74.08,1,898.48,898.48,0.0,0.0,0.0,101.52,0.0,0.0,101.52,394.0,0.0,12.0,1868.93,0,100
PCBench/kitspace_4_switch_array/unrouted.dsn,kitspace_4_switch_array,A,2026-09-09T06:25:33.741716+00:00,2.13,1,900.0,900.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,80.0,0.0,0.0,329.02,0,13
PCBench/eBUS-Adapter_Groeger/unrouted.dsn,eBUS-Adapter_Groeger,A,2026-09-09T06:21:54.359173+00:00,2.25,1,901.16,901.16,0.0,0.0,0.0,98.84,0.0,0.0,98.84,86.0,0.0,0.0,282.45,0,22
PCBench/Photodiode_dethead/unrouted.dsn,Photodiode_dethead,A,2026-09-09T06:28:43.337780+00:00,8.03,1,865.74,907.41,41.67,0.0,111.11,23.15,0.0,74.07,18.52,108.0,0.0,0.0,242.45,0,31
PCBench/kitspace_12_24_boost_converter/unrouted.dsn,kitspace_12_24_boost_converter,A,2026-09-09T06:25:21.328873+00:00,3.44,1,896.34,908.54,12.2,0.0,0.0,103.66,0.0,0.0,91.46,82.0,0.0,0.0,346.86,0,24
PCBench/atmel-programmer_atmel_programmer/unrouted.dsn,atmel-programmer_atmel_programmer,B,2026-09-09T05:54:47.293625+00:00,9.53,1,909.42,909.42,0.0,0.0,0.0,90.58,0.0,0.0,90.58,276.0,0.0,0.0,1026.12,0,31
PCBench/nodemcu-backstage_NodeMCU Backstage/unrouted.dsn,nodemcu-backstage_NodeMCU Backstage,A,2026-09-09T06:27:50.494828+00:00,7.53,1,898.73,911.39,12.66,0.0,63.29,37.97,0.0,50.63,37.97,158.0,0.0,0.0,382.74,0,15
PCBench/kitspace_Potentiometer_mount_4LED/unrouted.dsn,kitspace_Potentiometer_mount_4LED,A,2026-09-09T06:26:25.668161+00:00,0.31,1,887.5,912.5,25.0,0.0,0.0,112.5,0.0,0.0,87.5,40.0,0.0,0.0,234.76,0,8
PCBench/BML-Badges_BML_01/unrouted.dsn,BML-Badges_BML_01,A,2026-09-09T06:20:17.070974+00:00,2.83,1,912.79,912.79,0.0,0.0,0.0,87.21,0.0,0.0,87.21,86.0,0.0,0.0,358.9,0,18
PCBench/Apple-M0110-BT_Apple M0110/unrouted.dsn,Apple-M0110-BT_Apple M0110,C,2026-09-09T05:53:00.801393+00:00,180.19,1,913.97,913.97,0.0,0.0,0.0,86.03,0.0,0.0,86.03,680.0,0.0,8.0,4658.55,0,163
PCBench/MSGEQ7-Breakout-Board_MSGEQ7_Breakout_Board/unrouted.dsn,MSGEQ7-Breakout-Board_MSGEQ7_Breakout_Board,A,2026-09-09T06:27:29.042280+00:00,1.38,1,907.14,914.29,7.14,0.0,0.0,92.86,0.0,0.0,85.71,70.0,0.0,0.0,211.89,0,18
PCBench/4N35-TTL-Serial-Optoisolator_4N35-TTL-Serial-Optoisolator/unrouted.dsn,4N35-TTL-Serial-Optoisolator_4N35-TTL-Serial-Optoisolator,A,2026-09-09T06:19:37.638660+00:00,1.88,1,914.47,914.47,0.0,0.0,0.0,85.53,0.0,0.0,85.53,76.0,0.0,0.0,231.14,0,18
PCBench/kitspace_gas_sensor/unrouted.dsn,kitspace_gas_sensor,A,2026-09-09T06:25:47.813332+00:00,1.91,1,916.67,916.67,0.0,0.0,0.0,83.33,0.0,0.0,83.33,66.0,0.0,0.0,261.73,0,19
PCBench/rufs__autosave-simple_kicad_schema_and_pcb_v1/unrouted.dsn,rufs__autosave-simple_kicad_schema_and_pcb_v1,A,2026-09-09T06:30:19.701562+00:00,0.06,1,916.67,916.67,0.0,0.0,0.0,83.33,0.0,0.0,83.33,12.0,0.0,0.0,50.8,0,1
PCBench/rufs_simple_kicad_schema_and_pcb_v1/unrouted.dsn,rufs_simple_kicad_schema_and_pcb_v1,A,2026-09-09T06:30:16.780465+00:00,0.14,1,916.67,916.67,0.0,0.0,0.0,83.33,0.0,0.0,83.33,12.0,0.0,0.0,50.8,0,1
PCBench/bmw-ibus-bluetooth_bmw_bt_cdcemu_analog/unrouted.dsn,bmw-ibus-bluetooth_bmw_bt_cdcemu_analog,B,2026-09-08T21:30:22.585474+00:00,11.42,1,918.14,918.14,0.0,0.0,53.1,28.76,0.0,53.1,28.76,226.0,1.0,4.0,397.76,0,72
PCBench/rgb-strip-controller__autosave-rgb-strip/unrouted.dsn,rgb-strip-controller__autosave-rgb-strip,A,2026-09-09T06:30:01.203102+00:00,5.06,1,913.64,918.18,4.55,0.0,0.0,86.36,0.0,0.0,81.82,110.0,0.0,0.0,454.67,0,32
PCBench/drawduino_drawduino/unrouted.dsn,drawduino_drawduino,A,2026-09-09T06:21:32.335298+00:00,1.64,1,850.02,918.52,68.5,24.98,90.91,34.09,24.66,45.45,11.36,44.0,0.0,0.0,218.16,0,14
PCBench/gwurrbus_gwurrbus-relay/unrouted.dsn,gwurrbus_gwurrbus-relay,A,2026-09-09T06:23:26.620724+00:00,7.42,1,919.35,919.35,0.0,0.0,0.0,80.65,0.0,0.0,80.65,186.0,0.0,0.0,771.71,0,40
PCBench/analog_esr_meter_esr_meter_rev_a/unrouted.dsn,analog_esr_meter_esr_meter_rev_a,C,2026-09-09T05:41:06.396336+00:00,46.34,1,922.95,924.66,1.71,0.0,6.85,70.21,0.0,6.85,68.49,292.0,0.0,4.0,885.15,0,51
PCBench/CubeSAT-Reaction-Wheel_Edison_Motor_Servo/unrouted.dsn,CubeSAT-Reaction-Wheel_Edison_Motor_Servo,A,2026-09-09T06:21:32.600599+00:00,0.59,1,929.69,929.69,0.0,0.0,0.0,70.31,0.0,0.0,70.31,64.0,0.0,0.0,137.16,0,5
PCBench/AVR-ISP_pogo-plug_1.27mm_AVR-ISP_pogo-plug_1.27mm/unrouted.dsn,AVR-ISP_pogo-plug_1.27mm_AVR-ISP_pogo-plug_1.27mm,B,2026-09-09T06:01:19.318291+00:00,3.02,1,863.19,930.56,67.36,74.31,27.78,34.72,0.0,27.78,41.67,72.0,0.0,14.0,49.12,0,10
PCBench/APC_AtariPunkConsole/unrouted.dsn,APC_AtariPunkConsole,B,2026-09-09T05:47:47.629678+00:00,9.34,1,917.76,930.92,13.16,0.0,26.32,55.92,0.0,13.16,55.92,152.0,0.0,0.0,511.53,0,33
PCBench/avr_frs_shield_avr_frs/unrouted.dsn,avr_frs_shield_avr_frs,B,2026-09-09T06:01:41.012700+00:00,9.31,1,936.48,936.48,0.0,0.0,0.0,63.52,0.0,0.0,63.52,244.0,0.0,0.0,743.63,0,39
PCBench/I2CTempsensor_sensors/unrouted.dsn,I2CTempsensor_sensors,A,2026-09-09T06:24:13.093970+00:00,1.59,1,937.5,937.5,0.0,0.0,0.0,62.5,0.0,0.0,62.5,48.0,0.0,0.0,144.1,0,15
PCBench/esp12-breakout_ESP12Breakout/unrouted.dsn,esp12-breakout_ESP12Breakout,A,2026-09-09T06:22:09.069856+00:00,3.94,1,901.04,937.5,36.46,0.0,0.0,98.96,0.0,0.0,62.5,96.0,0.0,0.0,211.37,0,23
PCBench/analog_esr_meter_esr_meter_rev_b/unrouted.dsn,analog_esr_meter_esr_meter_rev_b,C,2026-09-09T05:42:25.478293+00:00,57.94,1,931.53,942.68,11.15,0.0,6.37,62.1,0.0,0.0,57.32,314.0,0.0,16.0,894.74,0,47
PCBench/hackaday_esp-14_power_meter__autosave-esp-14/unrouted.dsn,hackaday_esp-14_power_meter__autosave-esp-14,A,2026-09-09T06:23:30.172064+00:00,4.0,2,943.18,943.18,0.0,0.0,45.45,11.36,0.0,45.45,11.36,88.0,0.0,0.0,181.58,0,22
PCBench/scimpy_powersupply/unrouted.dsn,scimpy_powersupply,A,2026-09-09T06:30:29.450104+00:00,1.0,1,943.18,943.18,0.0,0.0,0.0,56.82,0.0,0.0,56.82,44.0,0.0,0.0,265.5,0,15
PCBench/kitspace_Potentiometer_mount_8LED/unrouted.dsn,kitspace_Potentiometer_mount_8LED,A,2026-09-09T06:26:27.588323+00:00,0.44,1,943.75,943.75,0.0,0.0,0.0,56.25,0.0,0.0,56.25,80.0,0.0,0.0,394.56,0,8
PCBench/DaWeather---Project__autosave-CarteDaWeather/unrouted.dsn,DaWeather---Project__autosave-CarteDaWeather,A,2026-09-09T06:21:30.153863+00:00,3.95,1,938.36,945.21,6.85,0.0,0.0,61.64,0.0,0.0,54.79,146.0,0.0,0.0,651.51,0,27
PCBench/PsuFanController_FanController/unrouted.dsn,PsuFanController_FanController,A,2026-09-09T06:29:31.422971+00:00,1.67,1,945.31,945.31,0.0,0.0,0.0,54.69,0.0,0.0,54.69,64.0,0.0,0.0,172.72,0,11
PCBench/WeatherSpot_vreg_pressure/unrouted.dsn,WeatherSpot_vreg_pressure,A,2026-09-09T06:32:15.601562+00:00,0.8,1,849.08,947.37,98.29,45.65,105.26,0.0,0.0,52.63,0.0,38.0,0.0,0.0,56.73,0,9
PCBench/esp8266-12f-board_esp8266/unrouted.dsn,esp8266-12f-board_esp8266,A,2026-09-09T06:22:32.883898+00:00,16.16,1,926.06,950.7,24.65,0.0,56.34,17.61,0.0,28.17,21.13,142.0,0.0,0.0,293.86,0,40
PCBench/kitspace_hum_temp_sensor/unrouted.dsn,kitspace_hum_temp_sensor,A,2026-09-09T06:26:11.031664+00:00,0.77,1,953.12,953.12,0.0,0.0,0.0,46.88,0.0,0.0,46.88,32.0,0.0,0.0,107.12,0,9
PCBench/kitspace_tt_opt101_module_b1/unrouted.dsn,kitspace_tt_opt101_module_b1,A,2026-09-09T06:26:37.364354+00:00,0.28,1,953.12,953.12,0.0,0.0,0.0,46.88,0.0,0.0,46.88,32.0,0.0,0.0,63.66,0,5
PCBench/atmegax8-protoboard_atmegax8-protoboard/unrouted.dsn,atmegax8-protoboard_atmegax8-protoboard,B,2026-09-09T05:54:05.475548+00:00,5.22,1,953.57,953.57,0.0,0.0,0.0,46.43,0.0,0.0,46.43,140.0,0.0,56.0,340.4,0,11
PCBench/Baofeng-Interface_BaofengInterface/unrouted.dsn,Baofeng-Interface_BaofengInterface,B,2026-09-09T06:04:38.511591+00:00,24.5,1,951.15,954.02,2.87,0.0,0.0,48.85,0.0,0.0,45.98,174.0,0.0,4.0,291.51,0,40
PCBench/HES-V2__autosave-hes/unrouted.dsn,HES-V2__autosave-hes,A,2026-09-09T06:23:56.627623+00:00,3.09,1,957.14,957.14,0.0,0.0,0.0,42.86,0.0,0.0,42.86,140.0,0.0,0.0,502.02,0,17
PCBench/HES-V2_hes/unrouted.dsn,HES-V2_hes,A,2026-09-09T06:24:00.635571+00:00,3.86,1,957.14,957.14,0.0,0.0,0.0,42.86,0.0,0.0,42.86,140.0,0.0,0.0,502.02,0,17
PCBench/kitspace_ir_sensor/unrouted.dsn,kitspace_ir_sensor,A,2026-09-09T06:26:17.006101+00:00,0.42,1,937.5,958.33,20.83,0.0,0.0,62.5,0.0,0.0,41.67,24.0,0.0,0.0,246.02,0,6
PCBench/BML-Badges_BML-Badges/unrouted.dsn,BML-Badges_BML-Badges,A,2026-09-09T06:20:13.722348+00:00,3.7,1,959.3,959.3,0.0,0.0,0.0,40.7,0.0,0.0,40.7,86.0,0.0,0.0,495.46,0,20
PCBench/cap-soil-moisture-v2_soil-moisture2x4/unrouted.dsn,cap-soil-moisture-v2_soil-moisture2x4,A,2026-09-09T06:21:07.625449+00:00,4.94,1,960.94,960.94,0.0,0.0,0.0,39.06,0.0,0.0,39.06,128.0,0.0,0.0,341.74,0,22
PCBench/kitspace_cseduinov4/unrouted.dsn,kitspace_cseduinov4,A,2026-09-09T06:26:04.270286+00:00,7.78,1,960.0,962.5,2.5,0.0,0.0,40.0,0.0,0.0,37.5,200.0,0.0,0.0,547.29,0,24
PCBench/Cherry-Mx-Bitboard_Cherry Mx Bitboard/unrouted.dsn,Cherry-Mx-Bitboard_Cherry Mx Bitboard,A,2026-09-09T06:21:01.280653+00:00,0.45,1,964.29,964.29,0.0,0.0,0.0,35.71,0.0,0.0,35.71,28.0,0.0,0.0,76.2,0,5
