relative_path,board,tier,run_at,optimizer_cpu_seconds,optimizer_passes,score_before,score_after,delta,dL_before,dV_before,dB_before,dL_after,dV_after,dB_after,D,incomplete_after,drc_after,Lmin,Vmin,Bmin
PCBench/Blink-Eras_AVR_ISP_Pogo/unrouted.dsn,Blink-Eras_AVR_ISP_Pogo,A,2026-09-09T06:19:53.689393+00:00,0.23,1,0.0,0.0,0.0,30.4,0.0,1416.67,30.4,0.0,1416.67,24.0,0.0,0.0,91.44,0,0
PCBench/Blink-Eras_Blink Eras/unrouted.dsn,Blink-Eras_Blink Eras,B,2026-09-08T21:28:14.892496+00:00,18.94,1,0.0,0.0,0.0,36.96,1052.63,491.23,39.97,912.28,508.77,114.0,0.0,6.0,209.15,0,26
PCBench/C-BISCUIT_crowbar/unrouted.dsn,C-BISCUIT_crowbar,A,2026-09-09T06:20:57.825376+00:00,2.55,1,0.0,0.0,0.0,165.08,666.67,666.67,138.47,500.0,541.67,48.0,0.0,0.0,109.37,1,15
PCBench/CAL430FR_CAL430F_watch/unrouted.dsn,CAL430FR_CAL430F_watch,A,2026-09-09T06:21:08.271203+00:00,5.47,1,0.0,0.0,0.0,6.85,857.14,714.29,0.0,761.9,714.29,84.0,0.0,0.0,384.5,0,22
PCBench/Camera-Modules_LG-G2-G3-13M-Breakout/unrouted.dsn,Camera-Modules_LG-G2-G3-13M-Breakout,A,2026-09-09T06:21:26.494945+00:00,21.98,1,0.0,0.0,0.0,35.55,698.41,1174.6,4.54,634.92,1206.35,126.0,0.0,0.0,794.25,0,28
PCBench/CoreOne-xCORE200-Original_CoreOne/unrouted.dsn,CoreOne-xCORE200-Original_CoreOne,D,2026-09-09T07:18:10.246393+00:00,610.97,1,0.0,0.0,0.0,16.65,519.06,472.78,16.65,519.06,472.78,4408.0,5.0,33.0,7407.85,1,575
PCBench/CubeSAT-Reaction-Wheel__autosave-GPIO to motor/unrouted.dsn,CubeSAT-Reaction-Wheel__autosave-GPIO to motor,A,2026-09-09T06:21:30.500218+00:00,5.5,1,0.0,0.0,0.0,0.0,206.9,1431.03,0.0,206.9,1396.55,116.0,0.0,0.0,702.31,0,21
PCBench/DA_Lamp_attiny44a_servo_i2c/unrouted.dsn,DA_Lamp_attiny44a_servo_i2c,A,2026-09-09T06:21:33.997212+00:00,11.28,2,0.0,0.0,0.0,62.1,1000.0,638.89,62.1,1000.0,638.89,72.0,0.0,0.0,164.16,0,15
PCBench/DiscoDanceFloorV1_BusTerminator/unrouted.dsn,DiscoDanceFloorV1_BusTerminator,A,2026-09-09T06:21:37.306457+00:00,7.5,2,0.0,0.0,0.0,70.47,592.59,444.44,70.47,592.59,444.44,54.0,0.0,0.0,79.89,0,14
PCBench/ESP32-Module-Breakout_ESP32S-breakout/unrouted.dsn,ESP32-Module-Breakout_ESP32S-breakout,A,2026-09-09T06:22:57.618727+00:00,61.61,2,0.0,0.0,0.0,0.0,1270.59,1552.94,0.0,1082.35,1423.53,170.0,0.0,0.0,765.21,0,44
PCBench/ESP_WiFiSwitch_WifiSwitch/unrouted.dsn,ESP_WiFiSwitch_WifiSwitch,A,2026-09-09T06:22:59.857591+00:00,6.48,2,0.0,0.0,0.0,0.0,585.37,439.02,0.0,585.37,439.02,82.0,0.0,0.0,348.49,0,21
PCBench/Eggbot-Spherebot-polargraph-Controller_eggbot-spherebot-polargraph-controller/unrouted.dsn,Eggbot-Spherebot-polargraph-Controller_eggbot-spherebot-polargraph-controller,A,2026-09-09T06:22:25.417178+00:00,22.28,2,0.0,0.0,0.0,0.0,125.0,1093.75,0.0,83.33,1093.75,192.0,0.0,0.0,1353.64,0,40
PCBench/Inkjet_InkjetBreakout/unrouted.dsn,Inkjet_InkjetBreakout,A,2026-09-09T06:24:33.195221+00:00,4.69,2,0.0,0.0,0.0,3.53,444.44,777.78,3.53,444.44,777.78,54.0,0.0,0.0,250.88,0,13
PCBench/KosselHotendBoard_KosselHotendPCB/unrouted.dsn,KosselHotendBoard_KosselHotendPCB,A,2026-09-09T06:26:57.169121+00:00,0.95,1,0.0,0.0,0.0,0.0,0.0,1370.37,0.0,0.0,1259.26,54.0,0.0,0.0,239.29,0,12
PCBench/LimitSwitchesPlugin_LimitSwitchesPlugin/unrouted.dsn,LimitSwitchesPlugin_LimitSwitchesPlugin,A,2026-09-09T06:26:50.250526+00:00,2.72,1,0.0,0.0,0.0,78.93,0.0,942.31,78.72,0.0,923.08,104.0,0.0,0.0,616.71,0,13
PCBench/MAVRIC_Hardware_ArduinoPracticeBoard/unrouted.dsn,MAVRIC_Hardware_ArduinoPracticeBoard,A,2026-09-09T06:27:54.338771+00:00,26.91,1,0.0,0.0,0.0,0.0,888.89,1037.04,0.0,839.51,1012.35,162.0,0.0,0.0,735.21,0,46
PCBench/MAVRIC_Hardware_SoilBoard/unrouted.dsn,MAVRIC_Hardware_SoilBoard,A,2026-09-09T06:27:15.593076+00:00,12.55,1,0.0,0.0,0.0,1.53,965.52,586.21,0.01,827.59,534.48,116.0,0.0,0.0,357.37,0,31
PCBench/Phased-Array-Microphone-using-FPGA_SateliteMicrophone/unrouted.dsn,Phased-Array-Microphone-using-FPGA_SateliteMicrophone,A,2026-09-09T06:28:48.548380+00:00,27.69,2,0.0,0.0,0.0,36.74,727.27,522.73,33.98,545.45,545.45,88.0,0.0,0.0,211.77,0,30
PCBench/Practicas-Curso-Kicad_Ejercicio2/unrouted.dsn,Practicas-Curso-Kicad_Ejercicio2,A,2026-09-09T06:29:30.225681+00:00,13.48,1,0.0,0.0,0.0,20.84,553.19,691.49,18.66,468.09,691.49,188.0,0.0,0.0,635.03,0,34
PCBench/Practicas-Curso-Kicad_Ejercicio_2/unrouted.dsn,Practicas-Curso-Kicad_Ejercicio_2,A,2026-09-09T06:29:23.819196+00:00,16.89,1,0.0,0.0,0.0,0.0,553.19,606.38,0.0,510.64,585.11,188.0,0.0,0.0,503.52,1,30
PCBench/Practicas-Curso-Kicad_Salguero_Federico2/unrouted.dsn,Practicas-Curso-Kicad_Salguero_Federico2,A,2026-09-09T06:29:59.033341+00:00,25.67,1,0.0,0.0,0.0,31.12,595.74,776.6,19.2,510.64,776.6,188.0,0.0,0.0,492.96,0,32
PCBench/RASPMINI_RASPmini/unrouted.dsn,RASPMINI_RASPmini,A,2026-09-09T06:30:20.999174+00:00,35.03,2,0.0,0.0,0.0,0.0,347.83,1434.78,0.0,304.35,1423.91,184.0,0.0,0.0,1216.91,0,33
PCBench/Raspberry-Pi-Soft-Power-Controller_Switching Supply TPS563208 MCI/unrouted.dsn,Raspberry-Pi-Soft-Power-Controller_Switching Supply TPS563208 MCI,A,2026-09-09T06:30:00.329373+00:00,3.98,2,0.0,0.0,0.0,0.0,1166.67,333.33,0.0,1166.67,333.33,48.0,0.0,0.0,157.7,0,16
PCBench/RoBoC_CameraAdaptor/unrouted.dsn,RoBoC_CameraAdaptor,A,2026-09-09T06:29:58.709133+00:00,12.45,2,0.0,0.0,0.0,0.0,384.62,1692.31,0.0,230.77,1653.85,104.0,0.0,0.0,772.39,0,25
PCBench/WordClock_v2.0_WordClock_v2/unrouted.dsn,WordClock_v2.0_WordClock_v2,A,2026-09-09T06:32:53.128827+00:00,31.14,1,0.0,0.0,0.0,24.4,1304.35,250.0,22.02,1217.39,239.13,184.0,0.0,0.0,520.69,0,40
PCBench/abus-cfa1000-display-grabber_acs-display-grabber/unrouted.dsn,abus-cfa1000-display-grabber_acs-display-grabber,B,2026-09-09T05:39:53.994266+00:00,449.59,1,0.0,0.0,0.0,21.45,1851.24,1148.76,21.45,1851.24,1148.76,484.0,0.0,0.0,3234.33,0,111
PCBench/airqualitystation_hardware/unrouted.dsn,airqualitystation_hardware,B,2026-09-09T05:39:46.538850+00:00,80.44,1,0.0,0.0,0.0,11.81,740.74,324.07,11.6,666.67,324.07,216.0,0.0,0.0,642.29,4,59
PCBench/akuhei_akuhei/unrouted.dsn,akuhei_akuhei,B,2026-09-09T05:40:07.255982+00:00,2.41,1,0.0,0.0,0.0,0.0,387.1,612.9,0.0,387.1,612.9,124.0,2.0,0.0,321.86,0,33
PCBench/android_debug_cable_android_debug_cable/unrouted.dsn,android_debug_cable_android_debug_cable,B,2026-09-09T05:43:45.569296+00:00,23.83,1,0.0,0.0,0.0,108.53,933.33,400.0,102.92,866.67,383.33,120.0,0.0,8.0,152.59,0,27
PCBench/anima_MotorDrive/unrouted.dsn,anima_MotorDrive,B,2026-09-09T05:47:01.337134+00:00,264.88,1,0.0,0.0,0.0,78.8,579.71,951.69,78.6,541.06,951.69,414.0,0.0,0.0,1417.1,0,93
PCBench/apa102lantern_apa102-lantern-side/unrouted.dsn,apa102lantern_apa102-lantern-side,A,2026-09-09T06:19:33.127632+00:00,8.61,1,0.0,0.0,0.0,35.85,1161.29,483.87,34.91,1032.26,483.87,124.0,0.0,0.0,530.17,0,12
PCBench/audprog_audprog_v2/unrouted.dsn,audprog_audprog_v2,B,2026-09-09T05:56:38.589906+00:00,65.77,1,0.0,0.0,0.0,33.25,757.58,825.76,31.17,727.27,803.03,264.0,0.0,0.0,702.18,0,73
PCBench/autohat-board_autohat-rig/unrouted.dsn,autohat-board_autohat-rig,B,2026-09-09T06:00:44.556974+00:00,342.75,1,0.0,0.0,0.0,17.32,693.21,676.81,17.32,693.21,676.81,854.0,0.0,8.0,3067.91,0,201
PCBench/autohat-board_usd-adapter/unrouted.dsn,autohat-board_usd-adapter,B,2026-09-09T05:55:58.895440+00:00,0.13,1,0.0,0.0,0.0,0.0,1000.0,687.5,0.0,1000.0,687.5,32.0,2.0,0.0,268.88,0,8
PCBench/avr_ledprojector_avr_ledprojection/unrouted.dsn,avr_ledprojector_avr_ledprojection,B,2026-09-09T06:03:25.226945+00:00,31.72,1,0.0,0.0,0.0,29.64,726.03,287.67,29.64,726.03,287.67,584.0,2.0,0.0,1077.7,0,106
PCBench/avr_ledprojector_avr_ledprojection-0402/unrouted.dsn,avr_ledprojector_avr_ledprojection-0402,B,2026-09-09T06:05:53.719623+00:00,69.83,1,0.0,0.0,0.0,108.91,682.27,508.36,108.91,682.27,508.36,598.0,3.0,2.0,678.89,11,112
PCBench/badge2015_badge2015/unrouted.dsn,badge2015_badge2015,B,2026-09-09T06:06:09.365861+00:00,31.67,1,0.0,0.0,0.0,0.0,968.42,1226.32,0.0,968.42,1226.32,380.0,4.0,0.0,1894.69,0,96
PCBench/balena-rover-wide-hat_resin-rover/unrouted.dsn,balena-rover-wide-hat_resin-rover,B,2026-09-09T06:09:15.469299+00:00,367.48,1,0.0,0.0,0.0,51.73,611.46,748.41,51.73,611.46,748.41,628.0,0.0,6.0,1813.12,5,186
PCBench/basic_esp_board_basic_esp_board/unrouted.dsn,basic_esp_board_basic_esp_board,B,2026-09-09T06:06:37.987259+00:00,59.78,1,0.0,0.0,0.0,0.0,943.09,1008.13,0.0,910.57,1000.0,246.0,0.0,0.0,1278.03,0,69
PCBench/bee-light-measurement-matrix_bee-light-measurement-matrix/unrouted.dsn,bee-light-measurement-matrix_bee-light-measurement-matrix,B,2026-09-09T06:09:49.897667+00:00,9.41,1,0.0,0.0,0.0,0.0,300.88,1654.87,0.0,300.88,1654.87,452.0,1.0,0.0,2322.83,0,96
PCBench/beryl_rain_beryl_rain/unrouted.dsn,beryl_rain_beryl_rain,A,2026-09-09T06:20:09.934212+00:00,48.23,2,0.0,0.0,0.0,22.87,1169.23,892.31,22.87,1169.23,892.31,130.0,0.0,0.0,461.47,0,33
PCBench/blackmagic-isolated_mmp/unrouted.dsn,blackmagic-isolated_mmp,B,2026-09-08T21:28:58.352882+00:00,311.2,1,0.0,0.0,0.0,155.83,1037.97,924.05,142.42,962.03,854.43,316.0,0.0,7.0,514.51,6,77
PCBench/bldc-gimbal-1d_gimbal-board/unrouted.dsn,bldc-gimbal-1d_gimbal-board,B,2026-09-08T21:28:51.688794+00:00,236.34,2,0.0,0.0,0.0,77.69,868.22,1000.0,77.69,868.22,1000.0,258.0,0.0,0.0,773.31,5,62
PCBench/bldc-gimbal-1d_r1_gimbal-board/unrouted.dsn,bldc-gimbal-1d_r1_gimbal-board,B,2026-09-08T21:27:25.208466+00:00,111.94,1,0.0,0.0,0.0,2.86,992.25,604.65,2.17,930.23,604.65,258.0,0.0,0.0,917.61,1,70
PCBench/blink-errr_blink-errr/unrouted.dsn,blink-errr_blink-errr,A,2026-09-09T06:20:06.556615+00:00,2.67,1,0.0,0.0,0.0,0.0,1000.0,875.0,6.36,666.67,791.67,48.0,0.0,0.0,158.05,1,13
PCBench/breakout-boards_50-to-100/unrouted.dsn,breakout-boards_50-to-100,A,2026-09-09T06:20:35.533653+00:00,0.75,1,0.0,0.0,0.0,0.0,800.0,550.0,0.0,800.0,500.0,40.0,0.0,0.0,116.04,0,10
PCBench/breakout-boards_esp8266-jtag/unrouted.dsn,breakout-boards_esp8266-jtag,A,2026-09-09T06:21:31.068070+00:00,65.36,2,0.0,0.0,0.0,42.22,611.11,833.33,53.23,500.0,805.56,144.0,0.0,0.0,376.75,0,41
PCBench/breakout-boards_swd-and-uart/unrouted.dsn,breakout-boards_swd-and-uart,A,2026-09-09T06:20:36.794627+00:00,0.91,1,0.0,0.0,0.0,117.41,347.83,1173.91,98.82,347.83,1086.96,46.0,0.0,0.0,100.84,0,3
PCBench/busblaster-to-swd_busblaster-to-swd/unrouted.dsn,busblaster-to-swd_busblaster-to-swd,A,2026-09-09T06:20:48.024322+00:00,7.72,2,0.0,0.0,0.0,5.83,380.95,1047.62,5.79,285.71,1047.62,84.0,0.0,0.0,235.68,0,18
PCBench/crossover-schiit-stack_xover4schiit/unrouted.dsn,crossover-schiit-stack_xover4schiit,A,2026-09-09T06:21:09.371932+00:00,0.5,1,0.0,0.0,0.0,7.24,0.0,1000.0,7.24,0.0,1000.0,24.0,0.0,0.0,168.4,0,0
PCBench/esp-leipa_esp-12/unrouted.dsn,esp-leipa_esp-12,A,2026-09-09T06:22:43.835489+00:00,6.38,1,0.0,0.0,0.0,18.37,720.0,700.0,16.37,640.0,700.0,100.0,0.0,0.0,395.31,0,22
PCBench/esp8266_link_test_esp12e-generics/unrouted.dsn,esp8266_link_test_esp12e-generics,A,2026-09-09T06:22:57.621735+00:00,6.03,1,0.0,0.0,0.0,96.97,750.0,416.67,92.47,583.33,458.33,96.0,0.0,0.0,171.24,0,23
PCBench/espeverywhere__autosave-espeverywhere_breakout/unrouted.dsn,espeverywhere__autosave-espeverywhere_breakout,A,2026-09-09T06:22:55.741532+00:00,0.64,1,0.0,0.0,0.0,0.0,1555.56,333.33,0.0,1333.33,333.33,36.0,0.0,0.0,151.94,0,8
PCBench/filament_extruder_sensor/unrouted.dsn,filament_extruder_sensor,A,2026-09-09T06:23:07.906866+00:00,3.48,1,0.0,0.0,0.0,20.78,333.33,1138.89,37.5,222.22,1138.89,72.0,0.0,0.0,352.42,0,14
PCBench/freeUSBi_USBi_Programmer/unrouted.dsn,freeUSBi_USBi_Programmer,A,2026-09-09T06:23:24.764662+00:00,15.23,2,0.0,0.0,0.0,0.0,136.36,1261.36,0.0,90.91,1238.64,176.0,0.0,0.0,571.1,0,37
PCBench/fuzzer_fuzzer/unrouted.dsn,fuzzer_fuzzer,A,2026-09-09T06:24:13.664613+00:00,13.64,1,0.0,0.0,0.0,41.25,710.28,785.05,41.25,710.28,785.05,214.0,0.0,0.0,506.69,0,48
PCBench/gpsclock_clock/unrouted.dsn,gpsclock_clock,A,2026-09-09T06:23:53.955268+00:00,6.2,1,0.0,0.0,0.0,0.0,473.68,815.79,0.0,473.68,802.63,152.0,0.0,0.0,1427.5,0,34
PCBench/hardware-designs_cc430-debug-board/unrouted.dsn,hardware-designs_cc430-debug-board,A,2026-09-09T06:24:16.917309+00:00,38.25,2,0.0,0.0,0.0,2.9,582.52,1174.76,5.16,504.85,1184.47,206.0,0.0,0.0,970.42,0,46
PCBench/hardware-designs_energy-harvester/unrouted.dsn,hardware-designs_energy-harvester,A,2026-09-09T06:23:50.814500+00:00,7.78,1,0.0,0.0,0.0,33.65,679.25,547.17,27.17,528.3,528.3,106.0,0.0,0.0,252.86,0,26
PCBench/kelvindmmwifi_kelvindmmwifi/unrouted.dsn,kelvindmmwifi_kelvindmmwifi,A,2026-09-09T06:24:40.983667+00:00,13.83,1,0.0,0.0,0.0,31.42,881.36,271.19,12.8,745.76,254.24,118.0,0.0,0.0,304.25,0,33
PCBench/kicad-projects_BatCharge/unrouted.dsn,kicad-projects_BatCharge,A,2026-09-09T06:24:59.507545+00:00,9.22,2,0.0,0.0,0.0,25.75,727.27,757.58,25.75,727.27,757.58,66.0,0.0,0.0,119.04,0,16
PCBench/kicad-projects_ili9341-breakout/unrouted.dsn,kicad-projects_ili9341-breakout,A,2026-09-09T06:25:03.952987+00:00,2.16,1,0.0,0.0,0.0,0.0,1052.63,605.26,0.0,947.37,552.63,76.0,0.0,0.0,311.94,0,18
PCBench/kicad-workshop_fancyboard/unrouted.dsn,kicad-workshop_fancyboard,A,2026-09-09T06:26:05.154877+00:00,40.88,1,0.0,0.0,0.0,29.3,554.46,465.35,29.3,514.85,465.35,202.0,0.0,0.0,501.94,0,44
PCBench/kika-in-space_analog-test-board/unrouted.dsn,kika-in-space_analog-test-board,A,2026-09-09T06:25:17.178463+00:00,8.13,1,0.0,0.0,0.0,97.85,558.14,534.88,96.76,465.12,534.88,86.0,0.0,0.0,133.01,0,26
PCBench/kitspace_esp8266-12-breakout/unrouted.dsn,kitspace_esp8266-12-breakout,A,2026-09-09T06:26:33.247949+00:00,17.19,1,0.0,0.0,0.0,35.61,1161.29,1080.65,34.94,1032.26,1096.77,124.0,0.0,0.0,583.35,0,39
PCBench/kitspace_filaSens/unrouted.dsn,kitspace_filaSens,A,2026-09-09T06:26:26.653746+00:00,29.48,2,0.0,0.0,0.0,15.76,784.31,666.67,15.76,784.31,666.67,102.0,0.0,0.0,389.87,0,29
PCBench/kitspace_push-on-hold-off/unrouted.dsn,kitspace_push-on-hold-off,A,2026-09-09T06:27:06.844779+00:00,16.13,1,0.0,0.0,0.0,139.52,765.96,893.62,127.15,595.74,617.02,94.0,0.0,0.0,172.55,2,32
PCBench/mearm-base-pcb_ServoPCB/unrouted.dsn,mearm-base-pcb_ServoPCB,A,2026-09-09T06:27:14.186601+00:00,5.3,1,0.0,0.0,0.0,0.0,600.0,1050.0,0.0,400.0,1050.0,40.0,0.0,0.0,434.47,0,14
PCBench/nRF24breakoutBoard_nRF24-breakout/unrouted.dsn,nRF24breakoutBoard_nRF24-breakout,A,2026-09-09T06:27:40.686126+00:00,0.66,1,0.0,0.0,0.0,0.0,0.0,1444.44,0.0,0.0,1444.44,36.0,0.0,0.0,110.16,0,10
PCBench/navelino-leaf_navelino-leaf/unrouted.dsn,navelino-leaf_navelino-leaf,A,2026-09-09T06:27:46.129676+00:00,16.77,2,0.0,0.0,0.0,0.0,1100.0,475.0,0.0,1100.0,475.0,80.0,0.0,0.0,313.16,0,28
PCBench/ottawa-badges-2016_ottawa-badge-tagger-2016/unrouted.dsn,ottawa-badges-2016_ottawa-badge-tagger-2016,A,2026-09-09T06:28:43.325253+00:00,14.38,2,0.0,0.0,0.0,0.0,1268.29,634.15,3.35,975.61,682.93,82.0,0.0,0.0,291.17,0,24
PCBench/rufs_dra818v_breakout_board/unrouted.dsn,rufs_dra818v_breakout_board,A,2026-09-09T06:30:20.000538+00:00,6.05,2,0.0,0.0,0.0,0.0,571.43,971.43,0.0,457.14,742.86,70.0,0.0,0.0,300.47,0,14
PCBench/sb-serial-usb_ch340/unrouted.dsn,sb-serial-usb_ch340,A,2026-09-09T06:31:18.086797+00:00,34.0,1,0.0,0.0,0.0,46.37,820.51,730.77,49.54,717.95,743.59,156.0,0.0,0.0,445.81,0,49
PCBench/sms-cart-32k_cart/unrouted.dsn,sms-cart-32k_cart,A,2026-09-09T06:31:56.347318+00:00,6.31,1,0.0,0.0,0.0,0.0,857.14,1047.62,0.0,809.52,1000.0,168.0,0.0,0.0,1016.43,0,32
PCBench/spisolator_spisolator/unrouted.dsn,spisolator_spisolator,A,2026-09-09T06:31:59.925288+00:00,23.88,2,0.0,0.0,0.0,81.69,1000.0,818.18,81.69,1000.0,818.18,88.0,0.0,0.0,210.12,0,22
PCBench/teensy-touch_teensy-touch/unrouted.dsn,teensy-touch_teensy-touch,A,2026-09-09T06:32:02.470556+00:00,10.0,2,0.0,0.0,0.0,0.0,384.62,826.92,0.0,384.62,826.92,104.0,0.0,0.0,582.55,0,18
PCBench/usb2serial-CH340G_USB2TTL-CH340G/unrouted.dsn,usb2serial-CH340G_USB2TTL-CH340G,A,2026-09-09T06:33:05.334133+00:00,28.92,1,0.0,0.0,0.0,54.93,909.09,333.33,53.47,848.48,318.18,132.0,0.0,0.0,229.29,0,37
PCBench/z2amiller_sensorboard/unrouted.dsn,z2amiller_sensorboard,A,2026-09-09T06:33:13.562751+00:00,53.98,1,0.0,0.0,0.0,84.85,1076.92,589.74,82.33,974.36,589.74,156.0,0.0,0.0,364.04,0,49
PCBench/arf154_arf154/unrouted.dsn,arf154_arf154,B,2026-09-09T06:47:32.999763+00:00,167.94,1,5.98,28.72,22.74,46.43,452.83,494.76,65.62,419.29,486.37,477.0,0.0,122.0,581.72,5,74
PCBench/hm-mod-rpi-rtc_hm-mod-rpi-rtc/unrouted.dsn,hm-mod-rpi-rtc_hm-mod-rpi-rtc,A,2026-09-09T06:25:01.879627+00:00,31.34,2,39.61,39.61,0.0,49.94,298.51,611.94,49.94,298.51,611.94,134.0,0.0,0.0,316.67,1,32
PCBench/mechkeys_lfk78-jtag/unrouted.dsn,mechkeys_lfk78-jtag,A,2026-09-09T06:27:09.189533+00:00,0.45,1,63.39,63.39,0.0,36.61,0.0,900.0,36.61,0.0,900.0,40.0,0.0,0.0,110.49,0,8
PCBench/sensorboard_DiffIR/unrouted.dsn,sensorboard_DiffIR,A,2026-09-09T06:30:58.661163+00:00,17.72,2,73.32,73.32,0.0,15.57,444.44,466.67,15.57,444.44,466.67,90.0,0.0,0.0,246.59,0,30
